#RA Dec weight
351.5862982070 0.1154987408 0.5778284073
351.5780097654 0.1288138182 0.4759998620
351.8598520120 -0.0689968866 0.3928377330
351.9538305009 0.0710458729 0.5152376890
351.8522864602 0.2805229177 0.5406959057
351.8732037163 0.0141282220 0.0998269916
352.0401173107 0.2611744259 0.4125002623
351.7588841793 0.1506459200 0.4917269945
351.4382083906 -0.0918762364 0.1099138930
352.0553711309 -0.0889380853 0.1096615568
351.9592209679 0.3467183043 0.8417096734
351.9360070229 0.3467241108 0.5192946792
351.5571565481 0.1149671801 0.4759998620
351.9745633577 -0.0569306279 0.5514850616
352.0002092329 0.2383177127 0.4213044047
352.0447890152 0.1696829315 0.9406370521
351.7895257549 -0.0296753581 0.4026317894
351.9313421156 -0.0246427072 0.5853464603
351.7239031258 0.2690710383 0.4995629787
351.7186642092 0.0694099024 0.5118922591
351.6169355093 0.2381875963 0.4960584939
351.4559441771 0.2627545116 0.4372485578
351.8325908600 0.2224525394 0.5271410942
351.8166806308 0.1602418984 0.5084689260
351.3888490586 -0.0181973589 0.4347541332
351.7798596411 0.0060877189 0.5424529910
351.9197244258 0.3103099254 0.3856099844
351.3743778490 0.1012130065 0.1176368892
351.9015555803 -0.0380238868 0.5814934373
351.4671723160 0.2732150522 0.4747912884
351.4057941158 0.1026296640 0.5763229728
351.5013465026 0.1202894382 0.5430102348
351.7780840943 0.3213773177 0.5271410942
351.8154802760 0.1970996831 0.4472553432
351.6575646148 0.1693560955 0.4960584939
351.4164787435 0.0453410855 0.7534888983
351.6454536126 0.0955349542 0.3984375298
351.5448703403 0.0011537146 0.4007141590
351.4397551203 0.1936512214 0.6910076141
351.6793542483 0.2194247123 0.3912327588
351.3864796654 0.2024477491 0.4629229605
351.7222974138 0.2281538507 0.4917269945
352.0422024002 -0.0948381859 0.4315385520
351.3808552703 0.1672041891 0.4629229605
351.5933175074 0.2312432431 0.4412362278
352.0031309956 -0.0969887442 0.2234567106
351.6965198105 -0.0479120841 0.3470835984
351.6840245545 -0.0887671918 0.3470835984
351.5852551860 -0.0605466049 0.5118375421
351.9400982893 0.1008163265 0.3928377330
351.5366771249 0.3367531634 0.4412362278
351.7139433747 0.3501296775 0.4220688939
351.7036540755 0.2393900442 0.4909251034
351.5374642331 0.2598947695 0.3726921976
351.7424155248 0.3572646714 0.3400002122
351.4071005357 0.3437702072 0.3652701974
351.5643985862 0.3189328776 0.5388002992
351.9752631654 0.3199696168 0.5281367898
352.0655629362 0.1322730816 0.9900263548
351.8935212704 -0.0190500381 0.5152376890
352.0124504239 0.3380706535 0.5193326473
351.7565644155 0.0078229819 0.4401371777
351.4731009092 0.3474548405 0.4822132587
351.9287788977 0.0982404615 0.4969426990
351.7189159721 0.0870479762 0.1134000048
351.4636390183 0.1662078107 0.5052773952
352.0593660940 0.1241887168 0.6046929955
351.5940271424 -0.0853962168 0.4462500513
351.6574875961 0.2716751589 0.3912327588
351.3775230022 0.3700910884 0.1123200431
351.9320025552 0.1273950410 0.2039319575
351.5257328001 0.2688588056 0.4822132587
351.9022023626 0.1749560911 0.5406959057
351.5364605760 0.3084906650 0.5359438658
351.9275980713 0.0204605982 0.5152376890
351.9543818616 0.3478195167 0.5281367898
351.4942550430 0.1648785137 0.4775902331
351.8606279880 0.2692911961 0.4286958277
351.5137362117 -0.0186181503 0.5778284073
351.5341856930 -0.0055651274 0.8767139912
351.7540763213 0.1451149383 0.4917269945
351.6127369280 0.1140021717 0.4007141590
351.7727648688 0.2499265268 0.5084689260
351.5824164089 0.0843648473 0.5216740966
351.6654114283 0.0207732693 0.5539177060
351.7562907752 0.0477173651 0.3470835984
351.6150601425 0.0596182324 0.5002660751
352.0612422914 -0.0569061500 0.1096615568
351.5707953460 0.2958105547 0.5388002992
351.7072633137 -0.0287539731 0.3470835984
351.8905000940 0.1837701312 0.2209392488
351.6817245232 -0.0748440615 0.3470835984
351.4199133946 0.1224365147 0.5638869405
351.8079298092 0.3225485081 0.1089391708
351.9517638053 0.1062484705 0.3928377330
352.0458952707 0.1641740574 0.9406370521
351.4650069543 -0.0056233260 0.4325315356
351.9319331036 -0.1001044084 0.4080000520
351.9925672211 0.0566872682 0.2260799557
351.9465343141 0.3087676952 0.5192946792
351.9188798057 0.1575424746 0.4286958277
351.7363886719 0.0351763199 0.3470835984
351.7854443480 -0.0936140878 0.1023158357
352.0637006649 0.0280566611 0.8793436289
351.8362974878 0.1665406873 0.3400002122
351.8425623934 -0.0718543716 0.4969426990
351.7354959150 0.3696253794 0.3400002122
352.0378198897 -0.0210496362 0.8793436289
351.5895767983 0.3190467341 0.3839325905
351.6018189404 0.1443533224 0.4848181009
351.8071724142 0.0423629068 0.5424529910
351.6710817183 0.1421713811 0.6293969750
351.9150964800 0.1457055711 0.5406959057
351.7507412232 0.2569371244 0.4220688939
352.0280638607 -0.0426980004 0.8793436289
351.4857388923 0.1149756915 0.5446680188
351.5884290474 -0.0710693091 0.5475000143
351.7920250336 0.1579242419 0.5217612386
351.8117174918 -0.0809074048 0.4096723199
351.8795516601 0.1482388239 0.5271410942
351.4588464054 0.3144068211 0.5238073468
351.4578956065 0.3554757977 0.4309857488
352.0639325311 0.0558837832 0.8793436289
351.6900473388 0.2059437579 0.3912327588
351.9407331350 0.1797265405 0.5420898199
351.5791430058 0.2423221132 0.5359438658
351.8303575636 0.2689109307 0.5496801734
351.6927951762 0.0934893409 0.5539177060
351.7940012641 -0.0480620191 0.5067367554
351.8000763814 0.0775842420 0.4401371777
351.6523524135 -0.0314192266 0.5370922089
351.6287439946 -0.0197556224 0.5539177060
351.4716858865 0.3294643904 0.5256934166
351.5684746801 0.2259807296 0.4848181009
351.5038100230 0.0976618279 0.4325315356
352.0035851158 0.0778389136 0.5303999782
351.8302334563 -0.0649742344 0.5094993114
351.4172741479 0.3249858482 0.3652701974
351.6498835519 0.0268331209 0.5475000143
351.7831070756 -0.0026432251 0.5424529910
351.4186316669 0.2499779686 0.7566490173
351.6273979774 -0.0754832976 0.5370922089
351.6431294589 0.3046720712 0.3912327588
351.9498610490 0.3297463843 0.4213044047
351.8468457573 0.0768282171 0.4026317894
351.4713238317 0.2198758559 0.3652701974
351.8740311064 0.0427084632 0.4096723199
351.7817543920 0.2267048140 0.5084689260
351.3895720424 0.0026255161 0.6964194179
351.5977741279 0.3004852358 0.3839325905
351.8611284868 0.2998549547 0.5387670398
351.4418120690 0.2794751500 0.3652701974
351.4764035277 0.2847533395 0.5238073468
351.4787125835 -0.0942783194 0.4759998620
351.4368550037 0.2616331983 0.7424075603
351.8564946239 0.0131524809 0.4096723199
351.5293443467 -0.0416369516 0.4007141590
351.7147417358 0.2154902070 0.4909251034
351.6792725413 0.1923883918 0.4833517373
351.7654355853 0.0378829795 0.2000466883
351.8229014810 0.3083285176 0.5496801734
351.7918943638 0.0005913659 0.5424529910
351.6339374995 -0.0142217526 0.5539177060
351.7480462146 -0.0439340081 0.1023158357
351.4298740766 0.2510361814 0.6910076141
351.6930634683 0.1179962442 0.5475000143
351.4687855356 -0.0922396882 0.4759998620
351.6642105546 0.2932121934 0.4909251034
351.8176872807 0.0952295661 0.4401371777
351.9381874681 0.3275552185 0.4213044047
351.7217409493 0.3473523353 0.7620691061
351.5207385578 -0.0844121260 0.4007141590
351.8307296170 0.0567798947 0.5144783854
351.4345674432 0.0582533179 0.6869951487
351.5988665083 0.1201936598 0.5216740966
351.3754160271 0.2842782578 0.1123200431
351.4093122107 0.0400027712 0.7605183125
351.5445306223 0.3594952079 0.1121259034
351.8548656952 0.2119366371 0.5496801734
351.9913958743 0.0861564255 0.5853464603
351.7721457421 0.2067171693 0.5217612386
351.6458782018 0.0490141946 0.5118375421
351.6355512934 -0.0208434528 0.5539177060
351.8551576396 0.0660564750 0.5067367554
351.7967013997 0.2941037315 0.5271410942
351.4097249319 0.0044974596 0.5012478828
351.5424409272 0.0687902918 0.4759998620
351.7713849710 0.1184150643 0.4547512531
351.8482148305 0.3086402826 0.5387670398
351.5686304158 0.0058961347 0.5019641519
351.6316347379 -0.0728282756 0.5370922089
352.0014912780 0.0542485312 0.5303999782
351.9489904087 -0.1000673783 0.1036800072
351.8269721836 0.0337020214 0.4026317894
351.6744846211 0.2388811225 0.3912327588
351.9798925486 0.0003204792 0.4080000520
351.4157079128 0.3074263675 0.8072704077
351.7176537681 0.1369777920 0.5258114934
351.8541689049 0.0879671655 0.4026317894
351.8258159360 -0.0438516038 0.4096723199
351.5413395536 0.0770315852 0.4759998620
351.8343648815 0.3072169690 0.5406959057
351.4425325565 0.0839183477 0.6869951487
351.5661005919 0.3258458792 0.3839325905
352.0447300547 0.2111194459 0.9399664402
351.9339217941 0.2826156568 0.3856099844
351.6277553669 0.0873542939 0.5002660751
351.5528908787 0.2597884368 0.1121259034
351.6965813737 0.3696283589 0.4220688939
351.4810729902 0.2982756650 0.5256934166
351.7213222430 0.0875883582 0.4236921966
352.0357686132 -0.0839252097 0.4315385520
351.4669897687 0.3477304426 0.5256934166
352.0399487738 0.2068397718 0.9399664402
351.9122039944 0.3747239844 0.0979902968
351.7529424844 -0.0616922581 0.5424529910
351.6478645908 0.0802708764 0.5118375421
351.4461568145 0.3341170450 0.5238073468
351.7917824510 0.3212181869 0.5271410942
351.8088392064 -0.0300410651 0.4026317894
351.6947454582 0.2515843282 0.4909251034
351.3894367643 0.2825448084 0.4420001805
352.0345535682 -0.0402546793 0.5453337431
351.5201067373 0.0526742642 0.4759998620
351.8069103889 0.2023506384 0.3400002122
351.6983225202 0.0689862630 0.5370922089
351.5087987454 0.3420788759 0.4848181009
351.7349430712 0.0976914489 0.5118922591
351.7346141360 0.3755196382 0.3400002122
351.7920807960 -0.0032736582 0.5424529910
351.4306932462 0.0050286104 0.7478599548
351.9807650906 -0.0414977202 0.5514850616
351.5193341992 0.0300240111 0.4759998620
351.6684378357 0.0142852394 0.5370922089
351.5343340750 0.1659199337 0.5238073468
352.0532575432 0.1042601696 0.3271367252
351.5582381569 0.1676438934 0.5256934166
351.7583745061 0.0076291569 0.4401371777
351.6838999840 0.1972623141 0.4887968004
351.7460831267 0.2115409190 0.4995629787
351.6216789708 0.3238888911 0.4887968004
351.3967569198 0.2892597295 0.4420001805
351.4019952645 0.2393975312 0.7635883093
351.9359868467 0.3515287908 0.5192946792
351.4581454227 -0.0444133715 0.5859137774
352.0306464515 0.3241974841 0.5193326473
351.4492471608 0.0898124988 0.6869951487
351.6307806633 -0.0837750723 0.5370922089
351.5960047866 0.0465030523 0.5019641519
351.7234342657 0.3594227054 0.4472553432
351.6939350412 0.2054873129 0.3912327588
351.7764141003 0.1150440808 0.3470835984
351.8566292711 -0.0440043058 0.4969426990
351.7693424052 0.2952628806 0.3400002122
351.7562930619 0.2480187749 0.4220688939
351.6359420720 0.3098366344 0.3912327588
351.9817371906 -0.0310523401 0.5217952132
352.0732883724 0.1509535818 0.9399664402
351.4013899200 -0.0047340627 0.4347541332
351.3790686354 0.3376335956 0.4420001805
351.8945043838 0.3357265336 0.4956811965
351.5024427783 0.1648488461 0.3652701974
351.6616830957 0.2213957420 0.4833517373
351.5907036425 0.0852070900 0.4007141590
351.5751865063 -0.0772531573 0.5118375421
351.6659834448 0.3308508764 0.3923078477
351.4751335974 0.2827986222 0.5238073468
351.5921613165 0.2244152274 0.5359438658
351.4294753693 -0.0486623212 0.4325315356
351.8261470979 0.2504834797 0.5271410942
352.0659512583 0.1889745270 0.8329055309
351.5413699252 0.1194556142 0.5859137774
351.7187445026 0.3108418783 0.5217612386
351.5325982341 0.3311124188 0.4412362278
351.4036348618 0.0963932329 0.5763229728
351.9141827338 0.1445307529 0.7288600802
351.9082932163 -0.0563806239 0.4816664755
351.8977997430 0.1646885871 0.5406959057
352.0352870121 0.0993178759 0.4080000520
351.9380745459 0.3277454579 0.4213044047
351.8376971825 0.2223374393 0.5271410942
351.9901552920 0.1796375270 0.3856099844
351.5695423122 0.0554652462 0.5216740966
351.4964499161 0.2145514420 0.4747912884
351.5893552479 0.2906468920 0.4960584939
351.6343960976 0.0584506995 0.5118375421
351.9255198140 0.1943694477 0.5420898199
351.4092707186 0.2245072166 0.7635883093
351.9405284637 0.0339598808 0.5814934373
352.0504897851 -0.0626071530 0.4315385520
351.5271853277 0.0640518183 0.4759998620
351.5066972699 -0.0179802935 0.4759998620
351.9812201526 0.1745734198 0.4956811965
351.3732054427 0.1196066947 0.1176368892
351.8774321945 0.3001196789 0.5420898199
351.8557780237 -0.0611293081 0.3928377330
351.7962832255 -0.0256984359 0.4026317894
351.9523310245 -0.0943364262 0.1036800072
352.0743352117 0.1129540656 0.9830235839
352.0470398054 0.2699860245 0.8329055309
351.8639918208 0.3420730514 0.4331506491
351.4745831668 0.0500698163 0.4325315356
351.5627814647 0.1083498490 0.4759998620
351.7229966095 0.1108896524 0.5370922089
351.7127994670 0.0799084850 0.5370922089
351.4414185221 0.1998002130 0.6910076141
351.6168018259 0.1087796458 0.4007141590
352.0581199593 0.0661650482 0.8793436289
351.7332253153 -0.0393171906 0.5283372402
351.7240345694 0.1691922204 0.4909251034
351.9608319962 0.2537459395 0.4926708639
351.7581152518 0.1115162752 0.4547512531
351.6069518340 0.0477917884 0.2030785382
351.6650027890 0.3495114885 0.3923078477
351.7250150785 0.1299846090 0.7181968689
351.9653808959 0.3332904594 0.5281367898
351.5855710753 0.1925540534 0.4848181009
351.5604312773 0.1093758705 0.4759998620
351.6683705585 -0.0778948878 0.4547512531
351.9231719281 0.0138957296 0.1223999485
352.0001528013 0.1110937205 0.5853464603
351.3725824072 0.1173706254 0.1176368892
351.3869728305 0.3440722073 0.5348218083
351.7804341389 -0.0284115691 0.5144783854
351.4850230461 -0.0876275044 0.1209599599
352.0151402964 0.2947308082 0.8329055309
351.5612978527 0.3690544070 0.3839325905
351.6229879706 0.3715918044 0.3912327588
351.9169137474 0.0330910216 0.3928377330
351.6649392691 0.2995829770 0.4909251034
351.9575691823 0.0047768949 0.5853464603
351.6172060045 0.1244119326 0.4007141590
351.3771791504 0.1822461034 0.4629229605
351.5530539754 0.3581219924 0.4960584939
351.4135428509 -0.0145152368 0.5446680188
351.9282558624 0.2492703406 0.5311409831
351.5990913212 0.3188641461 0.3839325905
351.5172040848 0.3666539596 0.5359438658
351.9678751166 -0.0821590865 0.5514850616
351.4194862312 -0.0674388576 0.4325315356
351.4830581752 0.3209041942 0.5256934166
351.5648024136 0.0726495144 0.5778284073
352.0673834591 0.0236335303 0.8793436289
351.7954504817 0.1927247558 0.5084689260
352.0187906747 0.3143154323 0.8329055309
351.3845973123 0.0196506594 0.5222585201
352.0618165733 -0.0279045763 0.1096615568
351.7961618932 -0.0208642388 0.4026317894
351.6416339862 0.3292096009 0.4909251034
351.9633016634 -0.0279022135 0.4080000520
351.9318969631 0.3181142262 0.4926708639
351.4140392072 0.0249217819 0.7534888983
351.7390032274 0.0345724010 0.3470835984
351.8410811619 0.2576385696 0.5496801734
351.3986292035 0.3604869896 0.3652701974
351.8341030454 0.3192569657 0.4286958277
351.5504089413 0.2549695070 0.4848181009
351.4463581453 0.3121674043 0.4747912884
351.8102931549 0.2634845608 0.4407410324
351.6238400734 0.2665705826 0.3839325905
351.4270625513 0.1751891428 0.5084472895
351.5083657769 0.2878766778 0.4822132587
351.5834794878 0.0108666388 0.5019641519
351.9262749187 0.3589848554 0.5192946792
351.6347267083 0.0095146425 0.4462500513
351.5017157497 0.2296878121 0.4747912884
351.7449300575 0.2077269948 0.4995629787
351.9210526994 0.3680204886 0.5192946792
351.7319140050 -0.0716362836 0.4401371777
351.4930655316 0.0116838265 0.5859137774
352.0477814505 -0.0017033243 0.8793436289
351.4609146196 0.1857389391 0.5875729918
351.4924671646 0.3521532802 0.3726921976
352.0494901655 0.1088534719 0.6314567327
351.4828321674 0.1434412485 0.5348218083
351.7385794895 0.1917727889 0.4917269945
351.4259853790 0.1003618981 0.5074276328
351.5510070423 0.2328023413 0.4822132587
351.4559977399 0.0140729793 0.4968824685
352.0258066537 0.0875686303 0.4080000520
352.0516579081 0.1822476799 0.9399664402
351.9999013408 0.0153413311 0.1137951538
351.9632678386 0.2070734160 0.4956811965
351.5100986802 0.1859794063 0.4747912884
351.9043218113 0.0031269788 0.5152376890
351.6306838621 -0.0186866475 0.5539177060
351.4765214338 0.1142751655 0.5446680188
351.6061129903 -0.0709683348 0.4462500513
351.7175636145 0.3131410786 0.5217612386
351.7909176095 -0.0870721826 0.5119881630
351.9213024087 0.2374389429 0.4331506491
351.5829382251 0.1342116558 0.6712906361
351.7304154475 0.0125112376 0.3470835984
351.6457690864 0.1535892760 0.5388002992
351.8057623381 0.1682998557 0.5084689260
351.5286352563 0.0881655920 0.5859137774
351.4311367448 0.0470222590 0.6869951487
351.3852558472 -0.0385836443 0.4347541332
351.5737963124 0.1547238895 0.4822132587
351.9077670014 0.2684645090 0.5311409831
351.8130472279 0.2581250497 0.7807412148
351.4390981255 0.1714004324 0.6910076141
351.8714232203 -0.0367528603 0.3928377330
351.5765281921 0.2829485922 0.5388002992
352.0435044596 -0.0791935851 0.4315385520
351.6207685461 0.0536395776 0.3984375298
352.0435859467 -0.0711626898 0.4315385520
352.0228153555 0.2353483401 0.9406370521
351.5623001910 0.0471359810 0.2227884829
351.9455247822 0.0724399776 0.5152376890
351.5558035972 0.0518925878 0.5778284073
351.4053616790 0.1860135666 0.5763229728
351.7083246793 0.2837216652 0.4995629787
352.0283219169 0.3741546495 0.4125002623
351.6723996191 0.3271771259 0.3923078477
351.9612667132 0.2683248377 0.4926708639
351.9380445229 -0.0937358985 0.4080000520
351.7738367889 0.2370517758 0.5084689260
351.3802774809 0.0191332814 0.5222585201
351.4548373228 0.1133314500 0.4988529980
351.5862895451 0.3292364430 0.3839325905
351.6449089418 0.0890557272 0.3984375298
351.9131922309 0.0522467791 0.4969426990
352.0362506759 -0.0748158823 0.4315385520
352.0633570116 -0.0594827632 0.1096615568
351.5136770409 0.0221135185 0.1209599599
351.8189625460 0.2425828055 0.4520002604
351.5937590634 0.2375076130 0.4412362278
351.8501035699 0.1674679552 0.4520002604
351.6890011751 0.3681230112 0.5217612386
351.8669395640 0.0488170797 0.5119881630
351.4931227452 0.0788876921 0.4325315356
352.0385659221 -0.0226841116 0.8793436289
